AREA,FORECAST,DATE,TIME,Count
Bukit Panjang,Cloudy,2024-03-31,22:14:43,27
Bukit Timah,Cloudy,2024-03-31,22:14:43,22
Central Water Catchment,Cloudy,2024-03-31,22:14:43,1
Changi,Cloudy,2024-03-31,22:14:43,160
Choa Chu Kang,Cloudy,2024-03-31,22:14:43,63
City,Cloudy,2024-03-31,22:14:43,130
Clementi,Cloudy,2024-03-31,22:14:43,33
Geylang,Cloudy,2024-03-31,22:14:43,58
Hougang,Cloudy,2024-03-31,22:14:43,42
Jalan Bahar,Cloudy,2024-03-31,22:14:43,7
Jurong East,Cloudy,2024-03-31,22:14:43,39
Jurong West,Cloudy,2024-03-31,22:14:43,88
Kallang,Cloudy,2024-03-31,22:14:43,46
Lim Chu Kang,Cloudy,2024-03-31,22:14:43,1
Mandai,Cloudy,2024-03-31,22:14:43,4
Marine Parade,Cloudy,2024-03-31,22:14:43,5
Novena,Cloudy,2024-03-31,22:14:43,17
Pasir Ris,Cloudy,2024-03-31,22:14:43,46
Paya Lebar,Cloudy,2024-03-31,22:14:43,15
Pioneer,Cloudy,2024-03-31,22:14:43,4
Pulau Ubin,Cloudy,2024-03-31,22:14:43,1
Punggol,Cloudy,2024-03-31,22:14:43,66
Queenstown,Cloudy,2024-03-31,22:14:43,26
Seletar,Cloudy,2024-03-31,22:14:43,18
Sembawang,Cloudy,2024-03-31,22:14:43,52
Sengkang,Cloudy,2024-03-31,22:14:43,60
Sentosa,Cloudy,2024-03-31,22:14:43,9
Serangoon,Cloudy,2024-03-31,22:14:43,64
Sungei Kadut,Cloudy,2024-03-31,22:14:43,21
Tampines,Cloudy,2024-03-31,22:14:43,72
Tanglin,Cloudy,2024-03-31,22:14:43,21
Tengah,Cloudy,2024-03-31,22:14:43,2
Toa Payoh,Cloudy,2024-03-31,22:14:43,59
Tuas,Cloudy,2024-03-31,22:14:43,3
Western Water Catchment,Cloudy,2024-03-31,22:14:43,1
Woodlands,Cloudy,2024-03-31,22:14:43,78
Yishun,Cloudy,2024-03-31,22:14:43,78
Ang Mo Kio,Cloudy,2024-03-31,22:29:44,61
Bedok,Cloudy,2024-03-31,22:29:44,63
Bishan,Cloudy,2024-03-31,22:29:44,10
Bukit Batok,Cloudy,2024-03-31,22:29:44,62
Bukit Merah,Cloudy,2024-03-31,22:29:44,76
Bukit Panjang,Cloudy,2024-03-31,22:29:44,30
Bukit Timah,Cloudy,2024-03-31,22:29:44,19
Central Water Catchment,Cloudy,2024-03-31,22:29:44,1
Changi,Cloudy,2024-03-31,22:29:44,168
Choa Chu Kang,Cloudy,2024-03-31,22:29:44,47
City,Cloudy,2024-03-31,22:29:44,158
Clementi,Cloudy,2024-03-31,22:29:44,34
Geylang,Cloudy,2024-03-31,22:29:44,49
Hougang,Cloudy,2024-03-31,22:29:44,44
Jalan Bahar,Cloudy,2024-03-31,22:29:44,5
Jurong East,Cloudy,2024-03-31,22:29:44,47
Jurong West,Cloudy,2024-03-31,22:29:44,76
Kallang,Cloudy,2024-03-31,22:29:44,50
Lim Chu Kang,Cloudy,2024-03-31,22:29:44,1
Mandai,Cloudy,2024-03-31,22:29:44,6
Marine Parade,Cloudy,2024-03-31,22:29:44,7
Novena,Cloudy,2024-03-31,22:29:44,13
Pasir Ris,Cloudy,2024-03-31,22:29:44,43
Paya Lebar,Cloudy,2024-03-31,22:29:44,12
Pioneer,Cloudy,2024-03-31,22:29:44,7
Pulau Ubin,Cloudy,2024-03-31,22:29:44,1
Punggol,Cloudy,2024-03-31,22:29:44,74
Queenstown,Cloudy,2024-03-31,22:29:44,26
Seletar,Cloudy,2024-03-31,22:29:44,20
Sembawang,Cloudy,2024-03-31,22:29:44,40
Sengkang,Cloudy,2024-03-31,22:29:44,61
Sentosa,Cloudy,2024-03-31,22:29:44,7
Serangoon,Cloudy,2024-03-31,22:29:44,51
Sungei Kadut,Cloudy,2024-03-31,22:29:44,30
Tampines,Cloudy,2024-03-31,22:29:44,62
Tanglin,Cloudy,2024-03-31,22:29:44,18
Tengah,Cloudy,2024-03-31,22:29:44,3
Toa Payoh,Cloudy,2024-03-31,22:29:44,56
Tuas,Cloudy,2024-03-31,22:29:44,1
Woodlands,Cloudy,2024-03-31,22:29:44,61
Yishun,Cloudy,2024-03-31,22:29:44,65
Ang Mo Kio,Cloudy,2024-03-31,22:44:44,86
Bedok,Cloudy,2024-03-31,22:44:44,64
Bishan,Cloudy,2024-03-31,22:44:44,20
Boon Lay,Cloudy,2024-03-31,22:44:44,2
Bukit Batok,Cloudy,2024-03-31,22:44:44,64
Bukit Merah,Cloudy,2024-03-31,22:44:44,68
Bukit Panjang,Cloudy,2024-03-31,22:44:44,41
Bukit Timah,Cloudy,2024-03-31,22:44:44,25
Changi,Cloudy,2024-03-31,22:44:44,252
Choa Chu Kang,Cloudy,2024-03-31,22:44:44,67
City,Cloudy,2024-03-31,22:44:44,165
Clementi,Cloudy,2024-03-31,22:44:44,35
Geylang,Cloudy,2024-03-31,22:44:44,72
Hougang,Cloudy,2024-03-31,22:44:44,48
Jalan Bahar,Cloudy,2024-03-31,22:44:44,5
Jurong East,Cloudy,2024-03-31,22:44:44,52
Jurong Island,Cloudy,2024-03-31,22:44:44,1
Jurong West,Cloudy,2024-03-31,22:44:44,75
Kallang,Cloudy,2024-03-31,22:44:44,50
Lim Chu Kang,Cloudy,2024-03-31,22:44:44,1
Mandai,Cloudy,2024-03-31,22:44:44,10
Marine Parade,Cloudy,2024-03-31,22:44:44,9
Novena,Cloudy,2024-03-31,22:44:44,18
Pasir Ris,Cloudy,2024-03-31,22:44:44,63
Paya Lebar,Cloudy,2024-03-31,22:44:44,14
Pioneer,Cloudy,2024-03-31,22:44:44,3
Pulau Ubin,Cloudy,2024-03-31,22:44:44,2
Punggol,Cloudy,2024-03-31,22:44:44,71
Queenstown,Cloudy,2024-03-31,22:44:44,27
Seletar,Cloudy,2024-03-31,22:44:44,20
Sembawang,Cloudy,2024-03-31,22:44:44,67
Sengkang,Cloudy,2024-03-31,22:44:44,77
Sentosa,Cloudy,2024-03-31,22:44:44,10
Serangoon,Cloudy,2024-03-31,22:44:44,57
Sungei Kadut,Cloudy,2024-03-31,22:44:44,23
Tampines,Cloudy,2024-03-31,22:44:44,60
Tanglin,Cloudy,2024-03-31,22:44:44,20
Tengah,Cloudy,2024-03-31,22:44:44,8
Toa Payoh,Cloudy,2024-03-31,22:44:44,60
Tuas,Cloudy,2024-03-31,22:44:44,1
Woodlands,Cloudy,2024-03-31,22:44:44,77
Yishun,Cloudy,2024-03-31,22:44:44,82
Ang Mo Kio,Cloudy,2024-03-31,22:59:45,74
Bedok,Cloudy,2024-03-31,22:59:45,70
Bishan,Cloudy,2024-03-31,22:59:45,27
Boon Lay,Cloudy,2024-03-31,22:59:45,1
Bukit Batok,Cloudy,2024-03-31,22:59:45,61
Bukit Merah,Cloudy,2024-03-31,22:59:45,70
Bukit Panjang,Cloudy,2024-03-31,22:59:45,32
Bukit Timah,Cloudy,2024-03-31,22:59:45,39
Changi,Cloudy,2024-03-31,22:59:45,318
Choa Chu Kang,Cloudy,2024-03-31,22:59:45,44
City,Cloudy,2024-03-31,22:59:45,191
Clementi,Cloudy,2024-03-31,22:59:45,40
Geylang,Cloudy,2024-03-31,22:59:45,75
Hougang,Cloudy,2024-03-31,22:59:45,50
Jalan Bahar,Cloudy,2024-03-31,22:59:45,5
Jurong East,Cloudy,2024-03-31,22:59:45,37
Jurong Island,Cloudy,2024-03-31,22:59:45,2
Jurong West,Cloudy,2024-03-31,22:59:45,72
Kallang,Cloudy,2024-03-31,22:59:45,52
Lim Chu Kang,Cloudy,2024-03-31,22:59:45,1
Mandai,Cloudy,2024-03-31,22:59:45,8
Marine Parade,Cloudy,2024-03-31,22:59:45,6
Novena,Cloudy,2024-03-31,22:59:45,26
Pasir Ris,Cloudy,2024-03-31,22:59:45,57
Paya Lebar,Cloudy,2024-03-31,22:59:45,15
Pioneer,Cloudy,2024-03-31,22:59:45,4
Pulau Ubin,Cloudy,2024-03-31,22:59:45,1
Punggol,Cloudy,2024-03-31,22:59:45,69
Queenstown,Cloudy,2024-03-31,22:59:45,28
Seletar,Cloudy,2024-03-31,22:59:45,25
Sembawang,Cloudy,2024-03-31,22:59:45,52
Sengkang,Cloudy,2024-03-31,22:59:45,62
Sentosa,Cloudy,2024-03-31,22:59:45,13
Serangoon,Cloudy,2024-03-31,22:59:45,64
Sungei Kadut,Cloudy,2024-03-31,22:59:45,27
Tampines,Cloudy,2024-03-31,22:59:45,70
Tanglin,Cloudy,2024-03-31,22:59:45,13
Tengah,Cloudy,2024-03-31,22:59:45,4
Toa Payoh,Cloudy,2024-03-31,22:59:45,55
Tuas,Cloudy,2024-03-31,22:59:45,1
Woodlands,Cloudy,2024-03-31,22:59:45,86
Yishun,Cloudy,2024-03-31,22:59:45,88
Ang Mo Kio,Cloudy,2024-03-31,23:14:46,58
Bedok,Cloudy,2024-03-31,23:14:46,61
Bishan,Cloudy,2024-03-31,23:14:46,29
Boon Lay,Cloudy,2024-03-31,23:14:46,5
Bukit Batok,Cloudy,2024-03-31,23:14:46,48
Bukit Merah,Cloudy,2024-03-31,23:14:46,61
Bukit Panjang,Cloudy,2024-03-31,23:14:46,37
Bukit Timah,Cloudy,2024-03-31,23:14:46,29
Central Water Catchment,Cloudy,2024-03-31,23:14:46,1
Changi,Cloudy,2024-03-31,23:14:46,294
Choa Chu Kang,Cloudy,2024-03-31,23:14:46,53
City,Cloudy,2024-03-31,23:14:46,157
Clementi,Cloudy,2024-03-31,23:14:46,42
Geylang,Cloudy,2024-03-31,23:14:46,75
Hougang,Cloudy,2024-03-31,23:14:46,42
Jalan Bahar,Cloudy,2024-03-31,23:14:46,4
Jurong East,Cloudy,2024-03-31,23:14:46,35
Jurong Island,Cloudy,2024-03-31,23:14:46,2
Jurong West,Cloudy,2024-03-31,23:14:46,83
Kallang,Cloudy,2024-03-31,23:14:46,54
Mandai,Cloudy,2024-03-31,23:14:46,3
Marine Parade,Cloudy,2024-03-31,23:14:46,12
Novena,Cloudy,2024-03-31,23:14:46,26
Pasir Ris,Cloudy,2024-03-31,23:14:46,60
Paya Lebar,Cloudy,2024-03-31,23:14:46,13
Pioneer,Cloudy,2024-03-31,23:14:46,5
Pulau Ubin,Cloudy,2024-03-31,23:14:46,1
Punggol,Cloudy,2024-03-31,23:14:46,61
Queenstown,Cloudy,2024-03-31,23:14:46,26
Seletar,Cloudy,2024-03-31,23:14:46,18
Sembawang,Cloudy,2024-03-31,23:14:46,52
Sengkang,Cloudy,2024-03-31,23:14:46,62
Sentosa,Cloudy,2024-03-31,23:14:46,14
Serangoon,Cloudy,2024-03-31,23:14:46,63
Sungei Kadut,Cloudy,2024-03-31,23:14:46,32
Tampines,Cloudy,2024-03-31,23:14:46,82
Tanglin,Cloudy,2024-03-31,23:14:46,24
Tengah,Cloudy,2024-03-31,23:14:46,4
Toa Payoh,Cloudy,2024-03-31,23:14:46,50
Woodlands,Cloudy,2024-03-31,23:14:46,75
Yishun,Cloudy,2024-03-31,23:14:46,74
Ang Mo Kio,Cloudy,2024-03-31,23:29:47,60
Bedok,Cloudy,2024-03-31,23:29:47,58
Bishan,Cloudy,2024-03-31,23:29:47,17
Boon Lay,Cloudy,2024-03-31,23:29:47,4
Bukit Batok,Cloudy,2024-03-31,23:29:47,41
Bukit Merah,Cloudy,2024-03-31,23:29:47,57
Bukit Panjang,Cloudy,2024-03-31,23:29:47,29
Bukit Timah,Cloudy,2024-03-31,23:29:47,24
Changi,Cloudy,2024-03-31,23:29:47,134
Choa Chu Kang,Cloudy,2024-03-31,23:29:47,40
City,Cloudy,2024-03-31,23:29:47,128
Clementi,Cloudy,2024-03-31,23:29:47,20
Geylang,Cloudy,2024-03-31,23:29:47,70
Hougang,Cloudy,2024-03-31,23:29:47,45
Jalan Bahar,Cloudy,2024-03-31,23:29:47,3
Jurong East,Cloudy,2024-03-31,23:29:47,42
Jurong West,Cloudy,2024-03-31,23:29:47,57
Kallang,Cloudy,2024-03-31,23:29:47,56
Mandai,Cloudy,2024-03-31,23:29:47,4
Marine Parade,Cloudy,2024-03-31,23:29:47,11
Novena,Cloudy,2024-03-31,23:29:47,11
Pasir Ris,Cloudy,2024-03-31,23:29:47,59
Paya Lebar,Cloudy,2024-03-31,23:29:47,10
Pioneer,Cloudy,2024-03-31,23:29:47,4
Punggol,Cloudy,2024-03-31,23:29:47,41
Queenstown,Cloudy,2024-03-31,23:29:47,24
Seletar,Cloudy,2024-03-31,23:29:47,21
Sembawang,Cloudy,2024-03-31,23:29:47,46
Sengkang,Cloudy,2024-03-31,23:29:47,66
Sentosa,Cloudy,2024-03-31,23:29:47,10
Serangoon,Cloudy,2024-03-31,23:29:47,47
Sungei Kadut,Cloudy,2024-03-31,23:29:47,32
Tampines,Cloudy,2024-03-31,23:29:47,65
Tanglin,Cloudy,2024-03-31,23:29:47,14
Toa Payoh,Cloudy,2024-03-31,23:29:47,42
Woodlands,Cloudy,2024-03-31,23:29:47,70
Yishun,Cloudy,2024-03-31,23:29:47,71
Ang Mo Kio,Cloudy,2024-03-31,23:44:47,64
Bedok,Cloudy,2024-03-31,23:44:47,84
Bishan,Cloudy,2024-03-31,23:44:47,20
Boon Lay,Cloudy,2024-03-31,23:44:47,1
Bukit Batok,Cloudy,2024-03-31,23:44:47,59
Bukit Merah,Cloudy,2024-03-31,23:44:47,84
Bukit Panjang,Cloudy,2024-03-31,23:44:47,32
Bukit Timah,Cloudy,2024-03-31,23:44:47,25
Changi,Cloudy,2024-03-31,23:44:47,167
Choa Chu Kang,Cloudy,2024-03-31,23:44:47,47
City,Cloudy,2024-03-31,23:44:47,180
Clementi,Cloudy,2024-03-31,23:44:47,35
Geylang,Cloudy,2024-03-31,23:44:47,89
Hougang,Cloudy,2024-03-31,23:44:47,47
Jalan Bahar,Cloudy,2024-03-31,23:44:47,1
Jurong East,Cloudy,2024-03-31,23:44:47,40
Jurong West,Cloudy,2024-03-31,23:44:47,66
Kallang,Cloudy,2024-03-31,23:44:47,66
Mandai,Cloudy,2024-03-31,23:44:47,3
Marine Parade,Cloudy,2024-03-31,23:44:47,21
Novena,Cloudy,2024-03-31,23:44:47,26
Pasir Ris,Cloudy,2024-03-31,23:44:47,64
Paya Lebar,Cloudy,2024-03-31,23:44:47,8
Pioneer,Cloudy,2024-03-31,23:44:47,3
Pulau Ubin,Cloudy,2024-03-31,23:44:47,2
Punggol,Cloudy,2024-03-31,23:44:47,62
Queenstown,Cloudy,2024-03-31,23:44:47,16
Seletar,Cloudy,2024-03-31,23:44:47,23
Sembawang,Cloudy,2024-03-31,23:44:47,61
Sengkang,Cloudy,2024-03-31,23:44:47,78
Sentosa,Cloudy,2024-03-31,23:44:47,14
Serangoon,Cloudy,2024-03-31,23:44:47,71
Sungei Kadut,Cloudy,2024-03-31,23:44:47,29
Tampines,Cloudy,2024-03-31,23:44:47,88
Tanglin,Cloudy,2024-03-31,23:44:47,26
Tengah,Cloudy,2024-03-31,23:44:47,2
Toa Payoh,Cloudy,2024-03-31,23:44:47,50
Woodlands,Cloudy,2024-03-31,23:44:47,90
Yishun,Cloudy,2024-03-31,23:44:47,68
Ang Mo Kio,Cloudy,2024-03-31,23:59:48,73
Bedok,Cloudy,2024-03-31,23:59:48,81
Bishan,Cloudy,2024-03-31,23:59:48,22
Boon Lay,Cloudy,2024-03-31,23:59:48,2
Bukit Batok,Cloudy,2024-03-31,23:59:48,45
Bukit Merah,Cloudy,2024-03-31,23:59:48,57
Bukit Panjang,Cloudy,2024-03-31,23:59:48,46
Bukit Timah,Cloudy,2024-03-31,23:59:48,24
Central Water Catchment,Cloudy,2024-03-31,23:59:48,2
Changi,Cloudy,2024-03-31,23:59:48,238
Choa Chu Kang,Cloudy,2024-03-31,23:59:48,38
City,Cloudy,2024-03-31,23:59:48,195
Clementi,Cloudy,2024-03-31,23:59:48,38
Geylang,Cloudy,2024-03-31,23:59:48,88
Hougang,Cloudy,2024-03-31,23:59:48,50
Jalan Bahar,Cloudy,2024-03-31,23:59:48,2
Jurong East,Cloudy,2024-03-31,23:59:48,36
Jurong West,Cloudy,2024-03-31,23:59:48,72
Kallang,Cloudy,2024-03-31,23:59:48,67
Lim Chu Kang,Cloudy,2024-03-31,23:59:48,2
Mandai,Cloudy,2024-03-31,23:59:48,9
Marine Parade,Cloudy,2024-03-31,23:59:48,12
Novena,Cloudy,2024-03-31,23:59:48,19
Pasir Ris,Cloudy,2024-03-31,23:59:48,56
Paya Lebar,Cloudy,2024-03-31,23:59:48,4
Pioneer,Cloudy,2024-03-31,23:59:48,4
Pulau Ubin,Cloudy,2024-03-31,23:59:48,1
Punggol,Cloudy,2024-03-31,23:59:48,57
Queenstown,Cloudy,2024-03-31,23:59:48,26
Seletar,Cloudy,2024-03-31,23:59:48,23
Sembawang,Cloudy,2024-03-31,23:59:48,47
Sengkang,Cloudy,2024-03-31,23:59:48,76
Sentosa,Cloudy,2024-03-31,23:59:48,14
Serangoon,Cloudy,2024-03-31,23:59:48,70
Sungei Kadut,Cloudy,2024-03-31,23:59:48,30
Tampines,Cloudy,2024-03-31,23:59:48,74
Tanglin,Cloudy,2024-03-31,23:59:48,22
Toa Payoh,Cloudy,2024-03-31,23:59:48,64
Tuas,Cloudy,2024-03-31,23:59:48,1
Woodlands,Cloudy,2024-03-31,23:59:48,94
Yishun,Cloudy,2024-03-31,23:59:48,82
Ang Mo Kio,Partly Cloudy (Night),2024-04-01,00:14:49,60
Bedok,Partly Cloudy (Night),2024-04-01,00:14:49,65
Bishan,Partly Cloudy (Night),2024-04-01,00:14:49,26
Boon Lay,Partly Cloudy (Night),2024-04-01,00:14:49,3
Bukit Batok,Partly Cloudy (Night),2024-04-01,00:14:49,52
Bukit Merah,Partly Cloudy (Night),2024-04-01,00:14:49,64
Bukit Panjang,Partly Cloudy (Night),2024-04-01,00:14:49,36
Bukit Timah,Partly Cloudy (Night),2024-04-01,00:14:49,19
Central Water Catchment,Partly Cloudy (Night),2024-04-01,00:14:49,2
Changi,Partly Cloudy (Night),2024-04-01,00:14:49,349
Choa Chu Kang,Partly Cloudy (Night),2024-04-01,00:14:49,44
City,Partly Cloudy (Night),2024-04-01,00:14:49,115
Clementi,Partly Cloudy (Night),2024-04-01,00:14:49,26
Geylang,Partly Cloudy (Night),2024-04-01,00:14:49,79
Hougang,Partly Cloudy (Night),2024-04-01,00:14:49,46
Jalan Bahar,Partly Cloudy (Night),2024-04-01,00:14:49,3
Jurong East,Partly Cloudy (Night),2024-04-01,00:14:49,35
Jurong West,Partly Cloudy (Night),2024-04-01,00:14:49,72
Kallang,Partly Cloudy (Night),2024-04-01,00:14:49,58
Mandai,Partly Cloudy (Night),2024-04-01,00:14:49,6
Marine Parade,Partly Cloudy (Night),2024-04-01,00:14:49,10
Novena,Partly Cloudy (Night),2024-04-01,00:14:49,28
Pasir Ris,Partly Cloudy (Night),2024-04-01,00:14:49,42
Paya Lebar,Partly Cloudy (Night),2024-04-01,00:14:49,9
Pioneer,Partly Cloudy (Night),2024-04-01,00:14:49,5
Pulau Ubin,Partly Cloudy (Night),2024-04-01,00:14:49,1
Punggol,Partly Cloudy (Night),2024-04-01,00:14:49,55
Queenstown,Partly Cloudy (Night),2024-04-01,00:14:49,25
Seletar,Partly Cloudy (Night),2024-04-01,00:14:49,21
Sembawang,Partly Cloudy (Night),2024-04-01,00:14:49,47
Sengkang,Partly Cloudy (Night),2024-04-01,00:14:49,72
Sentosa,Partly Cloudy (Night),2024-04-01,00:14:49,14
Serangoon,Partly Cloudy (Night),2024-04-01,00:14:49,72
Sungei Kadut,Partly Cloudy (Night),2024-04-01,00:14:49,27
Tampines,Partly Cloudy (Night),2024-04-01,00:14:49,55
Tanglin,Partly Cloudy (Night),2024-04-01,00:14:49,19
Tengah,Partly Cloudy (Night),2024-04-01,00:14:49,5
Toa Payoh,Partly Cloudy (Night),2024-04-01,00:14:49,68
Tuas,Partly Cloudy (Night),2024-04-01,00:14:49,1
Woodlands,Partly Cloudy (Night),2024-04-01,00:14:49,84
Yishun,Partly Cloudy (Night),2024-04-01,00:14:49,74
Ang Mo Kio,Partly Cloudy (Night),2024-04-01,00:29:19,67
Bedok,Partly Cloudy (Night),2024-04-01,00:29:19,60
Bishan,Partly Cloudy (Night),2024-04-01,00:29:19,25
Bukit Batok,Partly Cloudy (Night),2024-04-01,00:29:19,43
Bukit Merah,Partly Cloudy (Night),2024-04-01,00:29:19,52
Bukit Panjang,Partly Cloudy (Night),2024-04-01,00:29:19,32
Bukit Timah,Partly Cloudy (Night),2024-04-01,00:29:19,23
Central Water Catchment,Partly Cloudy (Night),2024-04-01,00:29:19,1
Changi,Partly Cloudy (Night),2024-04-01,00:29:19,325
Choa Chu Kang,Partly Cloudy (Night),2024-04-01,00:29:19,52
City,Partly Cloudy (Night),2024-04-01,00:29:19,94
Clementi,Partly Cloudy (Night),2024-04-01,00:29:19,21
Geylang,Partly Cloudy (Night),2024-04-01,00:29:19,71
Hougang,Partly Cloudy (Night),2024-04-01,00:29:19,44
Jalan Bahar,Partly Cloudy (Night),2024-04-01,00:29:19,6
Jurong East,Partly Cloudy (Night),2024-04-01,00:29:19,32
Jurong Island,Partly Cloudy (Night),2024-04-01,00:29:19,2
Jurong West,Partly Cloudy (Night),2024-04-01,00:29:19,69
Kallang,Partly Cloudy (Night),2024-04-01,00:29:19,62
Mandai,Partly Cloudy (Night),2024-04-01,00:29:19,8
Marine Parade,Partly Cloudy (Night),2024-04-01,00:29:19,10
Novena,Partly Cloudy (Night),2024-04-01,00:29:19,15
Pasir Ris,Partly Cloudy (Night),2024-04-01,00:29:19,61
Paya Lebar,Partly Cloudy (Night),2024-04-01,00:29:19,9
Pioneer,Partly Cloudy (Night),2024-04-01,00:29:19,5
Punggol,Partly Cloudy (Night),2024-04-01,00:29:19,61
Queenstown,Partly Cloudy (Night),2024-04-01,00:29:19,21
Seletar,Partly Cloudy (Night),2024-04-01,00:29:19,18
Sembawang,Partly Cloudy (Night),2024-04-01,00:29:19,50
Sengkang,Partly Cloudy (Night),2024-04-01,00:29:19,71
Sentosa,Partly Cloudy (Night),2024-04-01,00:29:19,19
Serangoon,Partly Cloudy (Night),2024-04-01,00:29:19,53
Sungei Kadut,Partly Cloudy (Night),2024-04-01,00:29:19,26
Tampines,Partly Cloudy (Night),2024-04-01,00:29:19,75
Tanglin,Partly Cloudy (Night),2024-04-01,00:29:19,16
Toa Payoh,Partly Cloudy (Night),2024-04-01,00:29:19,64
Tuas,Partly Cloudy (Night),2024-04-01,00:29:19,2
Woodlands,Partly Cloudy (Night),2024-04-01,00:29:19,84
Yishun,Partly Cloudy (Night),2024-04-01,00:29:19,80
Ang Mo Kio,Partly Cloudy (Night),2024-04-01,00:44:50,59
Bedok,Partly Cloudy (Night),2024-04-01,00:44:50,72
Bishan,Partly Cloudy (Night),2024-04-01,00:44:50,23
Boon Lay,Partly Cloudy (Night),2024-04-01,00:44:50,1
Bukit Batok,Partly Cloudy (Night),2024-04-01,00:44:50,51
Bukit Merah,Partly Cloudy (Night),2024-04-01,00:44:50,49
Bukit Panjang,Partly Cloudy (Night),2024-04-01,00:44:50,25
Bukit Timah,Partly Cloudy (Night),2024-04-01,00:44:50,29
Changi,Partly Cloudy (Night),2024-04-01,00:44:50,250
Choa Chu Kang,Partly Cloudy (Night),2024-04-01,00:44:50,47
City,Partly Cloudy (Night),2024-04-01,00:44:50,63
Clementi,Partly Cloudy (Night),2024-04-01,00:44:50,24
Geylang,Partly Cloudy (Night),2024-04-01,00:44:50,67
Hougang,Partly Cloudy (Night),2024-04-01,00:44:50,39
Jalan Bahar,Partly Cloudy (Night),2024-04-01,00:44:50,4
Jurong East,Partly Cloudy (Night),2024-04-01,00:44:50,38
Jurong West,Partly Cloudy (Night),2024-04-01,00:44:50,62
Kallang,Partly Cloudy (Night),2024-04-01,00:44:50,50
Mandai,Partly Cloudy (Night),2024-04-01,00:44:50,5
Marine Parade,Partly Cloudy (Night),2024-04-01,00:44:50,6
Novena,Partly Cloudy (Night),2024-04-01,00:44:50,13
Pasir Ris,Partly Cloudy (Night),2024-04-01,00:44:50,56
Paya Lebar,Partly Cloudy (Night),2024-04-01,00:44:50,12
Pioneer,Partly Cloudy (Night),2024-04-01,00:44:50,3
Pulau Ubin,Partly Cloudy (Night),2024-04-01,00:44:50,1
Punggol,Partly Cloudy (Night),2024-04-01,00:44:50,57
Queenstown,Partly Cloudy (Night),2024-04-01,00:44:50,15
Seletar,Partly Cloudy (Night),2024-04-01,00:44:50,25
Sembawang,Partly Cloudy (Night),2024-04-01,00:44:50,49
Sengkang,Partly Cloudy (Night),2024-04-01,00:44:50,75
Sentosa,Partly Cloudy (Night),2024-04-01,00:44:50,13
Serangoon,Partly Cloudy (Night),2024-04-01,00:44:50,48
Sungei Kadut,Partly Cloudy (Night),2024-04-01,00:44:50,26
Tampines,Partly Cloudy (Night),2024-04-01,00:44:50,73
Tanglin,Partly Cloudy (Night),2024-04-01,00:44:50,14
Tengah,Partly Cloudy (Night),2024-04-01,00:44:50,5
Toa Payoh,Partly Cloudy (Night),2024-04-01,00:44:50,73
Tuas,Partly Cloudy (Night),2024-04-01,00:44:50,1
Woodlands,Partly Cloudy (Night),2024-04-01,00:44:50,83
Yishun,Partly Cloudy (Night),2024-04-01,00:44:50,75
Ang Mo Kio,Partly Cloudy (Night),2024-04-01,00:59:51,68
Bedok,Partly Cloudy (Night),2024-04-01,00:59:51,70
Bishan,Partly Cloudy (Night),2024-04-01,00:59:51,18
Bukit Batok,Partly Cloudy (Night),2024-04-01,00:59:51,43
Bukit Merah,Partly Cloudy (Night),2024-04-01,00:59:51,58
Bukit Panjang,Partly Cloudy (Night),2024-04-01,00:59:51,29
Bukit Timah,Partly Cloudy (Night),2024-04-01,00:59:51,19
Central Water Catchment,Partly Cloudy (Night),2024-04-01,00:59:51,1
Changi,Partly Cloudy (Night),2024-04-01,00:59:51,162
Choa Chu Kang,Partly Cloudy (Night),2024-04-01,00:59:51,48
City,Partly Cloudy (Night),2024-04-01,00:59:51,62
Clementi,Partly Cloudy (Night),2024-04-01,00:59:51,39
Geylang,Partly Cloudy (Night),2024-04-01,00:59:51,66
Hougang,Partly Cloudy (Night),2024-04-01,00:59:51,44
Jalan Bahar,Partly Cloudy (Night),2024-04-01,00:59:51,3
Jurong East,Partly Cloudy (Night),2024-04-01,00:59:51,43
Jurong West,Partly Cloudy (Night),2024-04-01,00:59:51,58
Kallang,Partly Cloudy (Night),2024-04-01,00:59:51,53
Mandai,Partly Cloudy (Night),2024-04-01,00:59:51,5
Marine Parade,Partly Cloudy (Night),2024-04-01,00:59:51,5
Novena,Partly Cloudy (Night),2024-04-01,00:59:51,14
Pasir Ris,Partly Cloudy (Night),2024-04-01,00:59:51,66
Paya Lebar,Partly Cloudy (Night),2024-04-01,00:59:51,8
Pioneer,Partly Cloudy (Night),2024-04-01,00:59:51,4
Punggol,Partly Cloudy (Night),2024-04-01,00:59:51,59
Queenstown,Partly Cloudy (Night),2024-04-01,00:59:51,18
Seletar,Partly Cloudy (Night),2024-04-01,00:59:51,37
Sembawang,Partly Cloudy (Night),2024-04-01,00:59:51,54
Sengkang,Partly Cloudy (Night),2024-04-01,00:59:51,77
Sentosa,Partly Cloudy (Night),2024-04-01,00:59:51,12
Serangoon,Partly Cloudy (Night),2024-04-01,00:59:51,54
Sungei Kadut,Partly Cloudy (Night),2024-04-01,00:59:51,22
Tampines,Partly Cloudy (Night),2024-04-01,00:59:51,88
Tanglin,Partly Cloudy (Night),2024-04-01,00:59:51,26
Tengah,Partly Cloudy (Night),2024-04-01,00:59:51,4
